LEVEL_1 ;pisevaa-promyslennostʹ;
2015;category_id=94_95_851;sredstva-licnoj-gigieny-dla-personala;<a href='https://specsintez.com/index.php?route=product/category&path=94_95_851'>on site</a>;<a href='https://specsintez.com/sredstva-licnoj-gigieny-dla-personala'>on site SEO URL</a>

LEVEL_1 ;transport;
LEVEL_2 ;zeleznodoroznyj-transport;
2016;category_id=94_95_864;uborka-vokzalov-administrativnyh-zdanij;<a href='https://specsintez.com/index.php?route=product/category&path=94_95_864'>on site</a>;<a href='https://specsintez.com/uborka-vokzalov-administrativnyh-zdanij'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;dezinfekcia-poverhnostej;
2017;category_id=131_132_1491;tekusaa-i-generalʹnaa-uborki;<a href='https://specsintez.com/index.php?route=product/category&path=131_132_1491'>on site</a>;<a href='https://specsintez.com/tekusaa-i-generalʹnaa-uborki'>on site SEO URL</a>

LEVEL_1 ;transport;
LEVEL_2 ;zeleznodoroznyj-transport;
2018;category_id=94_95_99;naruznaa-mojka-podviznogo-sostava;<a href='https://specsintez.com/index.php?route=product/category&path=94_95_99'>on site</a>;<a href='https://specsintez.com/naruznaa-mojka-podviznogo-sostava'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;obrabotka-izdelij-medicinskogo-naznacenia;
2019;category_id=131_133_1513;pso-rucnym-sposobom;<a href='https://specsintez.com/index.php?route=product/category&path=131_133_1513'>on site</a>;<a href='https://specsintez.com/pso-rucnym-sposobom'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;obrabotka-izdelij-medicinskogo-naznacenia;
2020;category_id=131_133_1514;pso-v-uz-ustanovkah;<a href='https://specsintez.com/index.php?route=product/category&path=131_133_1514'>on site</a>;<a href='https://specsintez.com/pso-v-uz-ustanovkah'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;obrabotka-izdelij-medicinskogo-naznacenia;
2021;category_id=131_133_1515;ocistka-v-avtomaticeskih-masinah;<a href='https://specsintez.com/index.php?route=product/category&path=131_133_1515'>on site</a>;<a href='https://specsintez.com/ocistka-v-avtomaticeskih-masinah'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;obrabotka-izdelij-medicinskogo-naznacenia;
2022;category_id=131_133_1516;sterilizacia;<a href='https://specsintez.com/index.php?route=product/category&path=131_133_1516'>on site</a>;<a href='https://specsintez.com/sterilizacia'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;obrabotka-endoskopov;
2023;category_id=131_135_1517;sterilizacia;<a href='https://specsintez.com/index.php?route=product/category&path=131_135_1517'>on site</a>;<a href='https://specsintez.com/sterilizacia'>on site SEO URL</a>

LEVEL_1 ;transport;
LEVEL_2 ;avtotransport-i-vodnyj-transport;
2025;category_id=94_100_101;gruzovoj-transport;<a href='https://specsintez.com/index.php?route=product/category&path=94_100_101'>on site</a>;<a href='https://specsintez.com/gruzovoj-transport'>on site SEO URL</a>

LEVEL_1 ;transport;
LEVEL_2 ;avtotransport-i-vodnyj-transport;
2026;category_id=94_100_102;legkovoj-transport;<a href='https://specsintez.com/index.php?route=product/category&path=94_100_102'>on site</a>;<a href='https://specsintez.com/legkovoj-transport'>on site SEO URL</a>

LEVEL_1 ;transport;
LEVEL_2 ;avtotransport-i-vodnyj-transport;
2027;category_id=94_100_103;obsestvennyj-transport;<a href='https://specsintez.com/index.php?route=product/category&path=94_100_103'>on site</a>;<a href='https://specsintez.com/obsestvennyj-transport'>on site SEO URL</a>

LEVEL_1 ;transport;
LEVEL_2 ;avtotransport-i-vodnyj-transport;
2028;category_id=94_100_105;vodnyj-transport;<a href='https://specsintez.com/index.php?route=product/category&path=94_100_105'>on site</a>;<a href='https://specsintez.com/vodnyj-transport'>on site SEO URL</a>

LEVEL_1 ;transport;
LEVEL_2 ;avtotransport-i-vodnyj-transport;
2029;category_id=94_100_107;klining-portov-recnyh-vokzalov-administrativnyh-zdanij;<a href='https://specsintez.com/index.php?route=product/category&path=94_100_107'>on site</a>;<a href='https://specsintez.com/klining-portov-recnyh-vokzalov-administrativnyh-zdanij'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;obrabotka-izdelij-medicinskogo-naznacenia;
2030;category_id=131_133_1511;dezinfekcia-imn-sovmesennaa-s-pso-rucnym-sposobom;<a href='https://specsintez.com/index.php?route=product/category&path=131_133_1511'>on site</a>;<a href='https://specsintez.com/dezinfekcia-imn-sovmesennaa-s-pso-rucnym-sposobom'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;obrabotka-izdelij-medicinskogo-naznacenia;
2031;category_id=131_133_1512;dezinfekcia-imn-sovmesennaa-s-pso-v-uzustanovkah;<a href='https://specsintez.com/index.php?route=product/category&path=131_133_1512'>on site</a>;<a href='https://specsintez.com/dezinfekcia-imn-sovmesennaa-s-pso-v-uzustanovkah'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;dezinfekcia-poverhnostej;
2032;category_id=131_132_1510;ekspressdezinfekcia-poverhnostej;<a href='https://specsintez.com/index.php?route=product/category&path=131_132_1510'>on site</a>;<a href='https://specsintez.com/ekspressdezinfekcia-poverhnostej'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;dezinfekcia-poverhnostej;
2033;category_id=131_132_1508;dezinfekcia-posudy;<a href='https://specsintez.com/index.php?route=product/category&path=131_132_1508'>on site</a>;<a href='https://specsintez.com/dezinfekcia-posudy'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;dezinfekcia-poverhnostej;
2034;category_id=131_132_1509;dezinfekcia-belʹa;<a href='https://specsintez.com/index.php?route=product/category&path=131_132_1509'>on site</a>;<a href='https://specsintez.com/dezinfekcia-belʹa'>on site SEO URL</a>

LEVEL_1 ;transport;
LEVEL_2 ;metropoliten;
2036;category_id=94_108_109;detali-kolesnye-pary-podvagonnoe-prostranstvo;<a href='https://specsintez.com/index.php?route=product/category&path=94_108_109'>on site</a>;<a href='https://specsintez.com/detali-kolesnye-pary-podvagonnoe-prostranstvo'>on site SEO URL</a>

LEVEL_1 ;transport;
LEVEL_2 ;metropoliten;
2037;category_id=94_108_110;naruznaa-mojka-podviznogo-sostava;<a href='https://specsintez.com/index.php?route=product/category&path=94_108_110'>on site</a>;<a href='https://specsintez.com/naruznaa-mojka-podviznogo-sostava'>on site SEO URL</a>

LEVEL_1 ;transport;
LEVEL_2 ;metropoliten;
2038;category_id=94_108_111;uborka-depo-remontnyh-zon;<a href='https://specsintez.com/index.php?route=product/category&path=94_108_111'>on site</a>;<a href='https://specsintez.com/uborka-depo-remontnyh-zon'>on site SEO URL</a>

LEVEL_1 ;transport;
LEVEL_2 ;metropoliten;
2039;category_id=94_108_1006;sredstva-licnoj-gigieny-dla-personala;<a href='https://specsintez.com/index.php?route=product/category&path=94_108_1006'>on site</a>;<a href='https://specsintez.com/sredstva-licnoj-gigieny-dla-personala'>on site SEO URL</a>

LEVEL_1 ;transport;
LEVEL_2 ;metropoliten;
2040;category_id=94_108_1015;uborka-vestibulej-platform;<a href='https://specsintez.com/index.php?route=product/category&path=94_108_1015'>on site</a>;<a href='https://specsintez.com/uborka-vestibulej-platform'>on site SEO URL</a>

LEVEL_1 ;transport;
LEVEL_2 ;metropoliten;
2041;category_id=94_108_112;vnutrennaa-uborka-podviznogo-sostava;<a href='https://specsintez.com/index.php?route=product/category&path=94_108_112'>on site</a>;<a href='https://specsintez.com/vnutrennaa-uborka-podviznogo-sostava'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;obrabotka-koznyh-pokrovov;
2042;category_id=131_137_1490;vspomogatelʹnoe-oborudovanie;<a href='https://specsintez.com/index.php?route=product/category&path=131_137_1490'>on site</a>;<a href='https://specsintez.com/vspomogatelʹnoe-oborudovanie'>on site SEO URL</a>

LEVEL_1 ;masinostroenie-i-metalloobrabotka;
LEVEL_2 ;obezzirivanie-poverhnostej;
2043;category_id=117_118_1486;obezzirivanie-metodom-protirania-orosenia-pogruzenia;<a href='https://specsintez.com/index.php?route=product/category&path=117_118_1486'>on site</a>;<a href='https://specsintez.com/obezzirivanie-metodom-protirania-orosenia-pogruzenia'>on site SEO URL</a>

LEVEL_1 ;masinostroenie-i-metalloobrabotka;
LEVEL_2 ;obezzirivanie-poverhnostej;
2044;category_id=117_118_1487;ocistka-detalej-i-uzlov-elektriceskih-masin;<a href='https://specsintez.com/index.php?route=product/category&path=117_118_1487'>on site</a>;<a href='https://specsintez.com/ocistka-detalej-i-uzlov-elektriceskih-masin'>on site SEO URL</a>

LEVEL_1 ;masinostroenie-i-metalloobrabotka;
LEVEL_2 ;obezzirivanie-poverhnostej;
2045;category_id=117_118_1488;uborka-polov-v-proizvodstvennyh-cehah;<a href='https://specsintez.com/index.php?route=product/category&path=117_118_1488'>on site</a>;<a href='https://specsintez.com/uborka-polov-v-proizvodstvennyh-cehah'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;obrabotka-koznyh-pokrovov;
2046;category_id=131_137_1489;zidkoe-mylo;<a href='https://specsintez.com/index.php?route=product/category&path=131_137_1489'>on site</a>;<a href='https://specsintez.com/zidkoe-mylo'>on site SEO URL</a>

LEVEL_1 ;masinostroenie-i-metalloobrabotka;
LEVEL_2 ;obezzirivanie-poverhnostej;
2047;category_id=117_118_1485;ocistka-s-pomosʹu-apparatov-vysokogo-davlenia-minimoek;<a href='https://specsintez.com/index.php?route=product/category&path=117_118_1485'>on site</a>;<a href='https://specsintez.com/ocistka-s-pomosʹu-apparatov-vysokogo-davlenia-minimoek'>on site SEO URL</a>

LEVEL_1 ;masinostroenie-i-metalloobrabotka;
LEVEL_2 ;obezzirivanie-poverhnostej;
2051;category_id=117_118_119;obezzirivanie-v-ulʹtrazvukovyh-vannah;<a href='https://specsintez.com/index.php?route=product/category&path=117_118_119'>on site</a>;<a href='https://specsintez.com/obezzirivanie-v-ulʹtrazvukovyh-vannah'>on site SEO URL</a>

LEVEL_1 ;masinostroenie-i-metalloobrabotka;
LEVEL_2 ;obezzirivanie-poverhnostej;
2052;category_id=117_118_120;obezzirivanie-v-avtomatizirovannyh-mojkah;<a href='https://specsintez.com/index.php?route=product/category&path=117_118_120'>on site</a>;<a href='https://specsintez.com/obezzirivanie-v-avtomatizirovannyh-mojkah'>on site SEO URL</a>

LEVEL_1 ;masinostroenie-i-metalloobrabotka;
LEVEL_2 ;promyslennyj-klining;
2054;category_id=117_121_812;uborka-sanitarnyh-komnat;<a href='https://specsintez.com/index.php?route=product/category&path=117_121_812'>on site</a>;<a href='https://specsintez.com/uborka-sanitarnyh-komnat'>on site SEO URL</a>

LEVEL_1 ;masinostroenie-i-metalloobrabotka;
LEVEL_2 ;promyslennyj-klining;
2055;category_id=117_121_126;dla-polomoecnyh-masin;<a href='https://specsintez.com/index.php?route=product/category&path=117_121_126'>on site</a>;<a href='https://specsintez.com/dla-polomoecnyh-masin'>on site SEO URL</a>

LEVEL_1 ;masinostroenie-i-metalloobrabotka;
LEVEL_2 ;promyslennyj-klining;
2056;category_id=117_121_813;udalenie-paten-i-graffiti;<a href='https://specsintez.com/index.php?route=product/category&path=117_121_813'>on site</a>;<a href='https://specsintez.com/udalenie-paten-i-graffiti'>on site SEO URL</a>

LEVEL_1 ;masinostroenie-i-metalloobrabotka;
LEVEL_2 ;promyslennyj-klining;
2057;category_id=117_121_124;mojka-stekol-i-zerkal;<a href='https://specsintez.com/index.php?route=product/category&path=117_121_124'>on site</a>;<a href='https://specsintez.com/mojka-stekol-i-zerkal'>on site SEO URL</a>

LEVEL_1 ;masinostroenie-i-metalloobrabotka;
LEVEL_2 ;promyslennyj-klining;
2058;category_id=117_121_123;protiv-zasorov-v-trubah;<a href='https://specsintez.com/index.php?route=product/category&path=117_121_123'>on site</a>;<a href='https://specsintez.com/protiv-zasorov-v-trubah'>on site SEO URL</a>

LEVEL_1 ;masinostroenie-i-metalloobrabotka;
LEVEL_2 ;promyslennyj-klining;
2059;category_id=117_121_1599;uborka-polov-v-proizvodstvennyh-cehah;<a href='https://specsintez.com/index.php?route=product/category&path=117_121_1599'>on site</a>;<a href='https://specsintez.com/uborka-polov-v-proizvodstvennyh-cehah'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;obrabotka-koznyh-pokrovov;
2067;category_id=131_137_138;koznye-antiseptiki;<a href='https://specsintez.com/index.php?route=product/category&path=131_137_138'>on site</a>;<a href='https://specsintez.com/koznye-antiseptiki'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;obrabotka-koznyh-pokrovov;
2068;category_id=131_137_139;uhod-za-rukami;<a href='https://specsintez.com/index.php?route=product/category&path=131_137_139'>on site</a>;<a href='https://specsintez.com/uhod-za-rukami'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;professionalʹnaa-uborka;
2070;category_id=131_140_1528;uborka-pola;<a href='https://specsintez.com/index.php?route=product/category&path=131_140_1528'>on site</a>;<a href='https://specsintez.com/uborka-pola'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;professionalʹnaa-uborka;
2071;category_id=131_140_1529;uborka-sanitarnyh-komnat;<a href='https://specsintez.com/index.php?route=product/category&path=131_140_1529'>on site</a>;<a href='https://specsintez.com/uborka-sanitarnyh-komnat'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;professionalʹnaa-uborka;
2072;category_id=131_140_1530;mojka-stekol-i-zerkal;<a href='https://specsintez.com/index.php?route=product/category&path=131_140_1530'>on site</a>;<a href='https://specsintez.com/mojka-stekol-i-zerkal'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;professionalʹnaa-uborka;
2073;category_id=131_140_1531;udalenie-paten-i-graffiti;<a href='https://specsintez.com/index.php?route=product/category&path=131_140_1531'>on site</a>;<a href='https://specsintez.com/udalenie-paten-i-graffiti'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;professionalʹnaa-uborka;
2074;category_id=131_140_1532;cistka-magkoj-mebeli-i-kovrovyh-pokrytij;<a href='https://specsintez.com/index.php?route=product/category&path=131_140_1532'>on site</a>;<a href='https://specsintez.com/cistka-magkoj-mebeli-i-kovrovyh-pokrytij'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;professionalʹnaa-uborka;
2075;category_id=131_140_1533;uhod-za-metalliceskimi-poverhnostami;<a href='https://specsintez.com/index.php?route=product/category&path=131_140_1533'>on site</a>;<a href='https://specsintez.com/uhod-za-metalliceskimi-poverhnostami'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;professionalʹnaa-uborka;
2076;category_id=131_140_1534;ocistka-i-profilaktika-zasorov-v-trubah;<a href='https://specsintez.com/index.php?route=product/category&path=131_140_1534'>on site</a>;<a href='https://specsintez.com/ocistka-i-profilaktika-zasorov-v-trubah'>on site SEO URL</a>

LEVEL_1 ;ucrezdenia-zdravoohranenia;
LEVEL_2 ;professionalʹnaa-uborka;
2077;category_id=131_140_1535;uhod-za-orgtehnikoj;<a href='https://specsintez.com/index.php?route=product/category&path=131_140_1535'>on site</a>;<a href='https://specsintez.com/uhod-za-orgtehnikoj'>on site SEO URL</a>

LEVEL_1 ;detskie-sady-i-skoly;
LEVEL_2 ;gigiena-koznyh-pokrovov;
2083;category_id=150_154_155;koznye-antiseptiki;<a href='https://specsintez.com/index.php?route=product/category&path=150_154_155'>on site</a>;<a href='https://specsintez.com/koznye-antiseptiki'>on site SEO URL</a>

LEVEL_1 ;detskie-sady-i-skoly;
LEVEL_2 ;gigiena-koznyh-pokrovov;
2084;category_id=150_154_156;uhod-za-rukami;<a href='https://specsintez.com/index.php?route=product/category&path=150_154_156'>on site</a>;<a href='https://specsintez.com/uhod-za-rukami'>on site SEO URL</a>

LEVEL_1 ;detskie-sady-i-skoly;
LEVEL_2 ;uborka-pomesenij;
2087;category_id=150_158_159;uborka-pola;<a href='https://specsintez.com/index.php?route=product/category&path=150_158_159'>on site</a>;<a href='https://specsintez.com/uborka-pola'>on site SEO URL</a>

LEVEL_1 ;detskie-sady-i-skoly;
LEVEL_2 ;uborka-pomesenij;
2088;category_id=150_158_160;uborka-sanitarnyh-komnat;<a href='https://specsintez.com/index.php?route=product/category&path=150_158_160'>on site</a>;<a href='https://specsintez.com/uborka-sanitarnyh-komnat'>on site SEO URL</a>

LEVEL_1 ;detskie-sady-i-skoly;
LEVEL_2 ;uborka-pomesenij;
2089;category_id=150_158_162;cistka-magkoj-mebeli-i-kovrovyh-pokrytij;<a href='https://specsintez.com/index.php?route=product/category&path=150_158_162'>on site</a>;<a href='https://specsintez.com/cistka-magkoj-mebeli-i-kovrovyh-pokrytij'>on site SEO URL</a>

LEVEL_1 ;detskie-sady-i-skoly;
LEVEL_2 ;uborka-pomesenij;
2090;category_id=150_158_163;ocistka-i-profilaktika-zasorov-v-trubah;<a href='https://specsintez.com/index.php?route=product/category&path=150_158_163'>on site</a>;<a href='https://specsintez.com/ocistka-i-profilaktika-zasorov-v-trubah'>on site SEO URL</a>

LEVEL_1 ;detskie-sady-i-skoly;
LEVEL_2 ;uborka-pomesenij;
2091;category_id=150_158_164;uhod-za-orgtehnikoj;<a href='https://specsintez.com/index.php?route=product/category&path=150_158_164'>on site</a>;<a href='https://specsintez.com/uhod-za-orgtehnikoj'>on site SEO URL</a>

LEVEL_1 ;detskie-sady-i-skoly;
LEVEL_2 ;uborka-pomesenij;
2092;category_id=150_158_165;mojka-stekol-i-zerkal;<a href='https://specsintez.com/index.php?route=product/category&path=150_158_165'>on site</a>;<a href='https://specsintez.com/mojka-stekol-i-zerkal'>on site SEO URL</a>

LEVEL_1 ;detskie-sady-i-skoly;
LEVEL_2 ;uborka-pomesenij;
2093;category_id=150_158_166;uhod-za-metalliceskimi-poverhnostami;<a href='https://specsintez.com/index.php?route=product/category&path=150_158_166'>on site</a>;<a href='https://specsintez.com/uhod-za-metalliceskimi-poverhnostami'>on site SEO URL</a>

LEVEL_1 ;detskie-sady-i-skoly;
LEVEL_2 ;uborka-pomesenij;
2094;category_id=150_158_167;udalenie-paten-i-graffiti;<a href='https://specsintez.com/index.php?route=product/category&path=150_158_167'>on site</a>;<a href='https://specsintez.com/udalenie-paten-i-graffiti'>on site SEO URL</a>

LEVEL_1 ;salony-krasoty-i-spa;
LEVEL_2 ;dezinfekcia-sovmesennaa-s-ocistkoj-mnogorazovyh-instrumentov;
2096;category_id=168_1543_1544;vrucnuu;<a href='https://specsintez.com/index.php?route=product/category&path=168_1543_1544'>on site</a>;<a href='https://specsintez.com/vrucnuu'>on site SEO URL</a>

LEVEL_1 ;salony-krasoty-i-spa;
LEVEL_2 ;dezinfekcia-sovmesennaa-s-ocistkoj-mnogorazovyh-instrumentov;
2097;category_id=168_1543_1545;v-uzmojkah;<a href='https://specsintez.com/index.php?route=product/category&path=168_1543_1545'>on site</a>;<a href='https://specsintez.com/v-uzmojkah'>on site SEO URL</a>

LEVEL_1 ;salony-krasoty-i-spa;
LEVEL_2 ;dezinfekcia-poverhnostej;
2099;category_id=168_1546_1547;ezednevnaa-uborka;<a href='https://specsintez.com/index.php?route=product/category&path=168_1546_1547'>on site</a>;<a href='https://specsintez.com/ezednevnaa-uborka'>on site SEO URL</a>

LEVEL_1 ;salony-krasoty-i-spa;
LEVEL_2 ;gigiena-koznyh-pokrovov;
2101;category_id=168_172_1539;zidkoe-mylo;<a href='https://specsintez.com/index.php?route=product/category&path=168_172_1539'>on site</a>;<a href='https://specsintez.com/zidkoe-mylo'>on site SEO URL</a>

LEVEL_1 ;salony-krasoty-i-spa;
LEVEL_2 ;gigiena-koznyh-pokrovov;
2103;category_id=168_172_1542;vspomogatelʹnoe-oborudovanie;<a href='https://specsintez.com/index.php?route=product/category&path=168_172_1542'>on site</a>;<a href='https://specsintez.com/vspomogatelʹnoe-oborudovanie'>on site SEO URL</a>

LEVEL_1 ;salony-krasoty-i-spa;
LEVEL_2 ;gigiena-koznyh-pokrovov;
2104;category_id=168_172_1541;uhod-za-rukami;<a href='https://specsintez.com/index.php?route=product/category&path=168_172_1541'>on site</a>;<a href='https://specsintez.com/uhod-za-rukami'>on site SEO URL</a>

LEVEL_1 ;salony-krasoty-i-spa;
LEVEL_2 ;gigiena-koznyh-pokrovov;
2105;category_id=168_172_1540;koznye-antiseptiki;<a href='https://specsintez.com/index.php?route=product/category&path=168_172_1540'>on site</a>;<a href='https://specsintez.com/koznye-antiseptiki'>on site SEO URL</a>

LEVEL_1 ;detskie-sady-i-skoly;
LEVEL_2 ;gigiena-koznyh-pokrovov;
2108;category_id=150_154_1429;zidkoe-mylo;<a href='https://specsintez.com/index.php?route=product/category&path=150_154_1429'>on site</a>;<a href='https://specsintez.com/zidkoe-mylo'>on site SEO URL</a>

LEVEL_1 ;horeca;
LEVEL_2 ;gostinicy;
2109;category_id=72_81_1424;cistka-kovrov;<a href='https://specsintez.com/index.php?route=product/category&path=72_81_1424'>on site</a>;<a href='https://specsintez.com/cistka-kovrov'>on site SEO URL</a>

LEVEL_1 ;horeca;
LEVEL_2 ;gostinicy;
2110;category_id=72_81_1425;dla-polomoecnyh-masin;<a href='https://specsintez.com/index.php?route=product/category&path=72_81_1425'>on site</a>;<a href='https://specsintez.com/dla-polomoecnyh-masin'>on site SEO URL</a>

LEVEL_1 ;horeca;
LEVEL_2 ;gostinicy;
2111;category_id=72_81_1426;dla-posudomoecnyh-masin;<a href='https://specsintez.com/index.php?route=product/category&path=72_81_1426'>on site</a>;<a href='https://specsintez.com/dla-posudomoecnyh-masin'>on site SEO URL</a>

LEVEL_1 ;horeca;
LEVEL_2 ;gostinicy;
2112;category_id=72_81_1427;dla-piseblokov;<a href='https://specsintez.com/index.php?route=product/category&path=72_81_1427'>on site</a>;<a href='https://specsintez.com/dla-piseblokov'>on site SEO URL</a>

LEVEL_1 ;horeca;
LEVEL_2 ;gostinicy;
2113;category_id=72_81_1428;dla-gostevogo-zala;<a href='https://specsintez.com/index.php?route=product/category&path=72_81_1428'>on site</a>;<a href='https://specsintez.com/dla-gostevogo-zala'>on site SEO URL</a>

LEVEL_1 ;detskie-sady-i-skoly;
LEVEL_2 ;gigiena-koznyh-pokrovov;
2114;category_id=150_154_1430;vspomogatelʹnoe-oborudovanie;<a href='https://specsintez.com/index.php?route=product/category&path=150_154_1430'>on site</a>;<a href='https://specsintez.com/vspomogatelʹnoe-oborudovanie'>on site SEO URL</a>

LEVEL_1 ;detskie-sady-i-skoly;
LEVEL_2 ;dezinfekcia-poverhnostej;
